Order ID,Customer Name,Ship Mode,Order Date,Ship Date,Measure Names,Measure Values
AZ-2011-2831492,Jasper Neighbour,Economy Plus,7/27/2011,7/31/2011,Profit,11
AZ-2011-2831492,Jasper Neighbour,Economy Plus,7/27/2011,7/31/2011,% of Total Discount along Table (Down),0
AZ-2011-2831492,Jasper Neighbour,Economy Plus,7/27/2011,7/31/2011,Quantity,6
AZ-2011-2831492,Jasper Neighbour,Economy Plus,7/27/2011,7/31/2011,Sales,43
AZ-2011-2825684,Hollie Norris,Economy,2/1/2011,2/7/2011,% of Total ProfitMargin along Table (Down),3.774634628
AZ-2011-2825684,Hollie Norris,Economy,2/1/2011,2/7/2011,Profit,15
AZ-2011-2825684,Hollie Norris,Economy,2/1/2011,2/7/2011,% of Total Discount along Table (Down),0
AZ-2011-2825684,Hollie Norris,Economy,2/1/2011,2/7/2011,Quantity,5
AZ-2011-2825684,Hollie Norris,Economy,2/1/2011,2/7/2011,Sales,33
AZ-2011-2820672,Rachel Tyler,Economy,6/1/2011,6/5/2011,% of Total ProfitMargin along Table (Down),2.741951570
AZ-2011-2820672,Rachel Tyler,Economy,6/1/2011,6/5/2011,Profit,70
AZ-2011-2820672,Rachel Tyler,Economy,6/1/2011,6/5/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-2820672,Rachel Tyler,Economy,6/1/2011,6/5/2011,Quantity,2
AZ-2011-2820672,Rachel Tyler,Economy,6/1/2011,6/5/2011,Sales,212
AZ-2011-2792664,Koby Phillip,Economy Plus,12/16/2011,12/19/2011,% of Total ProfitMargin along Table (Down),0
AZ-2011-2792664,Koby Phillip,Economy Plus,12/16/2011,12/19/2011,Profit,0
AZ-2011-2792664,Koby Phillip,Economy Plus,12/16/2011,12/19/2011,% of Total Discount along Table (Down),0
AZ-2011-2792664,Koby Phillip,Economy Plus,12/16/2011,12/19/2011,Quantity,2
AZ-2011-2792664,Koby Phillip,Economy Plus,12/16/2011,12/19/2011,Sales,599
AZ-2011-2787690,Stacy Cummings,Economy,9/2/2011,9/6/2011,% of Total ProfitMargin along Table (Down),2.029018808
AZ-2011-2787690,Stacy Cummings,Economy,9/2/2011,9/6/2011,Profit,302
AZ-2011-2787690,Stacy Cummings,Economy,9/2/2011,9/6/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2787690,Stacy Cummings,Economy,9/2/2011,9/6/2011,Quantity,3
AZ-2011-2787690,Stacy Cummings,Economy,9/2/2011,9/6/2011,Sales,1236
AZ-2011-2777408,Maya Summers,Economy Plus,3/1/2011,3/4/2011,% of Total ProfitMargin along Table (Down),1.346626408
AZ-2011-2777408,Maya Summers,Economy Plus,3/1/2011,3/4/2011,Profit,48
AZ-2011-2777408,Maya Summers,Economy Plus,3/1/2011,3/4/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2777408,Maya Summers,Economy Plus,3/1/2011,3/4/2011,Quantity,15
AZ-2011-2777408,Maya Summers,Economy Plus,3/1/2011,3/4/2011,Sales,296
AZ-2011-2762983,David Harney,Economy Plus,4/7/2011,4/11/2011,% of Total ProfitMargin along Table (Down),3.119272356
AZ-2011-2762983,David Harney,Economy Plus,4/7/2011,4/11/2011,Profit,450
AZ-2011-2762983,David Harney,Economy Plus,4/7/2011,4/11/2011,% of Total Discount along Table (Down),0.000348979
AZ-2011-2762983,David Harney,Economy Plus,4/7/2011,4/11/2011,Quantity,29
AZ-2011-2762983,David Harney,Economy Plus,4/7/2011,4/11/2011,Sales,1198
AZ-2011-2750871,James Fleming,Economy,8/12/2011,8/17/2011,% of Total ProfitMargin along Table (Down),4.152098091
AZ-2011-2750871,James Fleming,Economy,8/12/2011,8/17/2011,Profit,25
AZ-2011-2750871,James Fleming,Economy,8/12/2011,8/17/2011,% of Total Discount along Table (Down),0
AZ-2011-2750871,James Fleming,Economy,8/12/2011,8/17/2011,Quantity,5
AZ-2011-2750871,James Fleming,Economy,8/12/2011,8/17/2011,Sales,50
AZ-2011-2748688,Francesca Bowen,Economy,8/24/2011,8/28/2011,% of Total ProfitMargin along Table (Down),2.768065394
AZ-2011-2748688,Francesca Bowen,Economy,8/24/2011,8/28/2011,Profit,17
AZ-2011-2748688,Francesca Bowen,Economy,8/24/2011,8/28/2011,% of Total Discount along Table (Down),0
AZ-2011-2748688,Francesca Bowen,Economy,8/24/2011,8/28/2011,Quantity,2
AZ-2011-2748688,Francesca Bowen,Economy,8/24/2011,8/28/2011,Sales,51
AZ-2011-2730322,Mark Washington,Economy,10/4/2011,10/11/2011,% of Total ProfitMargin along Table (Down),0.753903989
AZ-2011-2730322,Mark Washington,Economy,10/4/2011,10/11/2011,Profit,268
AZ-2011-2730322,Mark Washington,Economy,10/4/2011,10/11/2011,% of Total Discount along Table (Down),0.000639795
AZ-2011-2730322,Mark Washington,Economy,10/4/2011,10/11/2011,Quantity,33
AZ-2011-2730322,Mark Washington,Economy,10/4/2011,10/11/2011,Sales,2952
AZ-2011-269617,Lisa Watkins,Economy,10/14/2011,10/19/2011,% of Total ProfitMargin along Table (Down),2.430496444
AZ-2011-269617,Lisa Watkins,Economy,10/14/2011,10/19/2011,Profit,12
AZ-2011-269617,Lisa Watkins,Economy,10/14/2011,10/19/2011,% of Total Discount along Table (Down),0
AZ-2011-269617,Lisa Watkins,Economy,10/14/2011,10/19/2011,Quantity,3
AZ-2011-269617,Lisa Watkins,Economy,10/14/2011,10/19/2011,Sales,41
AZ-2011-2690707,Rory Martindale,Economy,11/23/2011,11/29/2011,% of Total ProfitMargin along Table (Down),1.451218750
AZ-2011-2690707,Rory Martindale,Economy,11/23/2011,11/29/2011,Profit,18
AZ-2011-2690707,Rory Martindale,Economy,11/23/2011,11/29/2011,% of Total Discount along Table (Down),0
AZ-2011-2690707,Rory Martindale,Economy,11/23/2011,11/29/2011,Quantity,4
AZ-2011-2690707,Rory Martindale,Economy,11/23/2011,11/29/2011,Sales,103
AZ-2011-2669941,Edward Zwar,Economy,9/22/2011,9/26/2011,% of Total ProfitMargin along Table (Down),4.126308662
AZ-2011-2669941,Edward Zwar,Economy,9/22/2011,9/26/2011,Profit,80
AZ-2011-2669941,Edward Zwar,Economy,9/22/2011,9/26/2011,% of Total Discount along Table (Down),0
AZ-2011-2669941,Edward Zwar,Economy,9/22/2011,9/26/2011,Quantity,5
AZ-2011-2669941,Edward Zwar,Economy,9/22/2011,9/26/2011,Sales,161
AZ-2011-2669880,Julian Corbin,Economy Plus,12/1/2011,12/3/2011,% of Total ProfitMargin along Table (Down),2.889495980
AZ-2011-2669880,Julian Corbin,Economy Plus,12/1/2011,12/3/2011,Profit,698
AZ-2011-2669880,Julian Corbin,Economy Plus,12/1/2011,12/3/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2669880,Julian Corbin,Economy Plus,12/1/2011,12/3/2011,Quantity,7
AZ-2011-2669880,Julian Corbin,Economy Plus,12/1/2011,12/3/2011,Sales,2006
AZ-2011-2627856,Randall Roberts,Economy,6/27/2011,7/3/2011,% of Total ProfitMargin along Table (Down),3.645744666
AZ-2011-2627856,Randall Roberts,Economy,6/27/2011,7/3/2011,Profit,18
AZ-2011-2627856,Randall Roberts,Economy,6/27/2011,7/3/2011,% of Total Discount along Table (Down),0
AZ-2011-2627856,Randall Roberts,Economy,6/27/2011,7/3/2011,Quantity,4
AZ-2011-2627856,Randall Roberts,Economy,6/27/2011,7/3/2011,Sales,41
AZ-2011-2606042,Piper Wilder-Neligan,Immediate,2/9/2011,2/9/2011,% of Total ProfitMargin along Table (Down),1.013657750
AZ-2011-2606042,Piper Wilder-Neligan,Immediate,2/9/2011,2/9/2011,Profit,26
AZ-2011-2606042,Piper Wilder-Neligan,Immediate,2/9/2011,2/9/2011,% of Total Discount along Table (Down),0
AZ-2011-2606042,Piper Wilder-Neligan,Immediate,2/9/2011,2/9/2011,Quantity,12
AZ-2011-2606042,Piper Wilder-Neligan,Immediate,2/9/2011,2/9/2011,Sales,213
AZ-2011-259939,Dennis Conaway,Economy,9/16/2011,9/20/2011,% of Total ProfitMargin along Table (Down),2.356596214
AZ-2011-259939,Dennis Conaway,Economy,9/16/2011,9/20/2011,Profit,483
AZ-2011-259939,Dennis Conaway,Economy,9/16/2011,9/20/2011,% of Total Discount along Table (Down),0.000232653
AZ-2011-259939,Dennis Conaway,Economy,9/16/2011,9/20/2011,Quantity,11
AZ-2011-259939,Dennis Conaway,Economy,9/16/2011,9/20/2011,Sales,1702
AZ-2011-2598415,Lincoln Want,Priority,5/27/2011,5/30/2011,% of Total ProfitMargin along Table (Down),-1.361742273
AZ-2011-2598415,Lincoln Want,Priority,5/27/2011,5/30/2011,Profit,-336
AZ-2011-2598415,Lincoln Want,Priority,5/27/2011,5/30/2011,% of Total Discount along Table (Down),0.000639795
AZ-2011-2598415,Lincoln Want,Priority,5/27/2011,5/30/2011,Quantity,25
AZ-2011-2598415,Lincoln Want,Priority,5/27/2011,5/30/2011,Sales,2049
AZ-2011-257509,Jason Martinez,Economy,9/14/2011,9/21/2011,% of Total ProfitMargin along Table (Down),3.489701120
AZ-2011-257509,Jason Martinez,Economy,9/14/2011,9/21/2011,Profit,108
AZ-2011-257509,Jason Martinez,Economy,9/14/2011,9/21/2011,% of Total Discount along Table (Down),0
AZ-2011-257509,Jason Martinez,Economy,9/14/2011,9/21/2011,Quantity,1
AZ-2011-257509,Jason Martinez,Economy,9/14/2011,9/21/2011,Sales,257
AZ-2011-2571428,Jack Brier,Economy,9/27/2011,10/1/2011,% of Total ProfitMargin along Table (Down),2.076049046
AZ-2011-2571428,Jack Brier,Economy,9/27/2011,10/1/2011,Profit,174
AZ-2011-2571428,Jack Brier,Economy,9/27/2011,10/1/2011,% of Total Discount along Table (Down),0.000465306
AZ-2011-2571428,Jack Brier,Economy,9/27/2011,10/1/2011,Quantity,17
AZ-2011-2571428,Jack Brier,Economy,9/27/2011,10/1/2011,Sales,696
AZ-2011-2564570,Charlotte Taylor,Economy,4/29/2011,5/3/2011,% of Total ProfitMargin along Table (Down),0.973595415
AZ-2011-2564570,Charlotte Taylor,Economy,4/29/2011,5/3/2011,Profit,17
AZ-2011-2564570,Charlotte Taylor,Economy,4/29/2011,5/3/2011,% of Total Discount along Table (Down),0
AZ-2011-2564570,Charlotte Taylor,Economy,4/29/2011,5/3/2011,Quantity,3
AZ-2011-2564570,Charlotte Taylor,Economy,4/29/2011,5/3/2011,Sales,145
AZ-2011-254910,Scarlett Truchanas,Economy,3/16/2011,3/21/2011,% of Total ProfitMargin along Table (Down),1.000505564
AZ-2011-254910,Scarlett Truchanas,Economy,3/16/2011,3/21/2011,Profit,10
AZ-2011-254910,Scarlett Truchanas,Economy,3/16/2011,3/21/2011,% of Total Discount along Table (Down),0
AZ-2011-254910,Scarlett Truchanas,Economy,3/16/2011,3/21/2011,Quantity,2
AZ-2011-254910,Scarlett Truchanas,Economy,3/16/2011,3/21/2011,Sales,83
AZ-2011-2536125,Phoebe Baines,Economy,8/25/2011,8/30/2011,% of Total ProfitMargin along Table (Down),1.019151350
AZ-2011-2536125,Phoebe Baines,Economy,8/25/2011,8/30/2011,Profit,27
AZ-2011-2536125,Phoebe Baines,Economy,8/25/2011,8/30/2011,% of Total Discount along Table (Down),0.000465306
AZ-2011-2536125,Phoebe Baines,Economy,8/25/2011,8/30/2011,Quantity,12
AZ-2011-2536125,Phoebe Baines,Economy,8/25/2011,8/30/2011,Sales,220
AZ-2011-252578,Sebastian McClelland,Economy,4/21/2011,4/26/2011,% of Total ProfitMargin along Table (Down),1.702102323
AZ-2011-252578,Sebastian McClelland,Economy,4/21/2011,4/26/2011,Profit,99
AZ-2011-252578,Sebastian McClelland,Economy,4/21/2011,4/26/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-252578,Sebastian McClelland,Economy,4/21/2011,4/26/2011,Quantity,10
AZ-2011-252578,Sebastian McClelland,Economy,4/21/2011,4/26/2011,Sales,483
AZ-2011-2523831,Holly Doyle,Economy Plus,9/20/2011,9/22/2011,% of Total ProfitMargin along Table (Down),1.887317314
AZ-2011-2523831,Holly Doyle,Economy Plus,9/20/2011,9/22/2011,Profit,10
AZ-2011-2523831,Holly Doyle,Economy Plus,9/20/2011,9/22/2011,% of Total Discount along Table (Down),0
AZ-2011-2523831,Holly Doyle,Economy Plus,9/20/2011,9/22/2011,Quantity,3
AZ-2011-2523831,Holly Doyle,Economy Plus,9/20/2011,9/22/2011,Sales,44
AZ-2011-2459767,George To Rot,Economy,9/20/2011,9/25/2011,% of Total ProfitMargin along Table (Down),2.885356301
AZ-2011-2459767,George To Rot,Economy,9/20/2011,9/25/2011,Profit,41
AZ-2011-2459767,George To Rot,Economy,9/20/2011,9/25/2011,% of Total Discount along Table (Down),0
AZ-2011-2459767,George To Rot,Economy,9/20/2011,9/25/2011,Quantity,4
AZ-2011-2459767,George To Rot,Economy,9/20/2011,9/25/2011,Sales,118
AZ-2011-2445910,Susan Williams,Economy,9/30/2011,10/4/2011,% of Total ProfitMargin along Table (Down),-3.223982047
AZ-2011-2445910,Susan Williams,Economy,9/30/2011,10/4/2011,Profit,-33
AZ-2011-2445910,Susan Williams,Economy,9/30/2011,10/4/2011,% of Total Discount along Table (Down),0.000465306
AZ-2011-2445910,Susan Williams,Economy,9/30/2011,10/4/2011,Quantity,1
AZ-2011-2445910,Susan Williams,Economy,9/30/2011,10/4/2011,Sales,85
AZ-2011-2437108,Molly Bidmead,Immediate,12/29/2011,12/29/2011,% of Total ProfitMargin along Table (Down),1.686789850
AZ-2011-2437108,Molly Bidmead,Immediate,12/29/2011,12/29/2011,Profit,26
AZ-2011-2437108,Molly Bidmead,Immediate,12/29/2011,12/29/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2437108,Molly Bidmead,Immediate,12/29/2011,12/29/2011,Quantity,4
AZ-2011-2437108,Molly Bidmead,Immediate,12/29/2011,12/29/2011,Sales,128
AZ-2011-2397035,Millie Newman,Economy,2/7/2011,2/11/2011,% of Total ProfitMargin along Table (Down),0.493763016
AZ-2011-2397035,Millie Newman,Economy,2/7/2011,2/11/2011,Profit,22
AZ-2011-2397035,Millie Newman,Economy,2/7/2011,2/11/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-2397035,Millie Newman,Economy,2/7/2011,2/11/2011,Quantity,10
AZ-2011-2397035,Millie Newman,Economy,2/7/2011,2/11/2011,Sales,370
AZ-2011-2389500,Jack Brier,Economy,6/29/2011,7/3/2011,% of Total ProfitMargin along Table (Down),2.158491427
AZ-2011-2389500,Jack Brier,Economy,6/29/2011,7/3/2011,Profit,144
AZ-2011-2389500,Jack Brier,Economy,6/29/2011,7/3/2011,% of Total Discount along Table (Down),0
AZ-2011-2389500,Jack Brier,Economy,6/29/2011,7/3/2011,Quantity,12
AZ-2011-2389500,Jack Brier,Economy,6/29/2011,7/3/2011,Sales,554
AZ-2011-2369759,Rory Jess,Economy Plus,8/18/2011,8/20/2011,% of Total ProfitMargin along Table (Down),1.198543779
AZ-2011-2369759,Rory Jess,Economy Plus,8/18/2011,8/20/2011,Profit,14
AZ-2011-2369759,Rory Jess,Economy Plus,8/18/2011,8/20/2011,% of Total Discount along Table (Down),0.000232653
AZ-2011-2369759,Rory Jess,Economy Plus,8/18/2011,8/20/2011,Quantity,4
AZ-2011-2369759,Rory Jess,Economy Plus,8/18/2011,8/20/2011,Sales,97
AZ-2011-2320734,Charlie Wells,Economy,10/20/2011,10/25/2011,% of Total ProfitMargin along Table (Down),1.277568643
AZ-2011-2320734,Charlie Wells,Economy,10/20/2011,10/25/2011,Profit,2
AZ-2011-2320734,Charlie Wells,Economy,10/20/2011,10/25/2011,% of Total Discount along Table (Down),0
AZ-2011-2320734,Charlie Wells,Economy,10/20/2011,10/25/2011,Quantity,1
AZ-2011-2320734,Charlie Wells,Economy,10/20/2011,10/25/2011,Sales,13
AZ-2011-231889,Molly Palmer,Economy Plus,4/15/2011,4/17/2011,% of Total ProfitMargin along Table (Down),2.768065394
AZ-2011-231889,Molly Palmer,Economy Plus,4/15/2011,4/17/2011,Profit,12
AZ-2011-231889,Molly Palmer,Economy Plus,4/15/2011,4/17/2011,% of Total Discount along Table (Down),0
AZ-2011-231889,Molly Palmer,Economy Plus,4/15/2011,4/17/2011,Quantity,2
AZ-2011-231889,Molly Palmer,Economy Plus,4/15/2011,4/17/2011,Sales,36
AZ-2011-2273790,Leah Barrett,Priority,8/11/2011,8/13/2011,% of Total ProfitMargin along Table (Down),1.099084789
AZ-2011-2273790,Leah Barrett,Priority,8/11/2011,8/13/2011,Profit,45
AZ-2011-2273790,Leah Barrett,Priority,8/11/2011,8/13/2011,% of Total Discount along Table (Down),0
AZ-2011-2273790,Leah Barrett,Priority,8/11/2011,8/13/2011,Quantity,10
AZ-2011-2273790,Leah Barrett,Priority,8/11/2011,8/13/2011,Sales,340
AZ-2011-2270958,Eva Hargraves,Economy,2/21/2011,2/26/2011,% of Total ProfitMargin along Table (Down),-5.980917805
AZ-2011-2270958,Eva Hargraves,Economy,2/21/2011,2/26/2011,Profit,-883
AZ-2011-2270958,Eva Hargraves,Economy,2/21/2011,2/26/2011,% of Total Discount along Table (Down),0.001512243
AZ-2011-2270958,Eva Hargraves,Economy,2/21/2011,2/26/2011,Quantity,9
AZ-2011-2270958,Eva Hargraves,Economy,2/21/2011,2/26/2011,Sales,1226
AZ-2011-2245674,Dylan Disney,Economy,1/22/2011,1/26/2011,% of Total ProfitMargin along Table (Down),1.506513467
AZ-2011-2245674,Dylan Disney,Economy,1/22/2011,1/26/2011,Profit,123
AZ-2011-2245674,Dylan Disney,Economy,1/22/2011,1/26/2011,% of Total Discount along Table (Down),0
AZ-2011-2245674,Dylan Disney,Economy,1/22/2011,1/26/2011,Quantity,7
AZ-2011-2245674,Dylan Disney,Economy,1/22/2011,1/26/2011,Sales,678
AZ-2011-2223205,Madison Rowley,Immediate,8/25/2011,8/25/2011,% of Total ProfitMargin along Table (Down),1.837211545
AZ-2011-2223205,Madison Rowley,Immediate,8/25/2011,8/25/2011,Profit,25
AZ-2011-2223205,Madison Rowley,Immediate,8/25/2011,8/25/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2223205,Madison Rowley,Immediate,8/25/2011,8/25/2011,Quantity,2
AZ-2011-2223205,Madison Rowley,Immediate,8/25/2011,8/25/2011,Sales,113
AZ-2011-2222024,Viola Watson,Priority,1/12/2011,1/15/2011,% of Total ProfitMargin along Table (Down),-1.465446385
AZ-2011-2222024,Viola Watson,Priority,1/12/2011,1/15/2011,Profit,-6
AZ-2011-2222024,Viola Watson,Priority,1/12/2011,1/15/2011,% of Total Discount along Table (Down),0.000581632
AZ-2011-2222024,Viola Watson,Priority,1/12/2011,1/15/2011,Quantity,2
AZ-2011-2222024,Viola Watson,Priority,1/12/2011,1/15/2011,Sales,34
AZ-2011-2202582,Noah Hart,Economy Plus,9/20/2011,9/23/2011,% of Total ProfitMargin along Table (Down),0.382430087
AZ-2011-2202582,Noah Hart,Economy Plus,9/20/2011,9/23/2011,Profit,7
AZ-2011-2202582,Noah Hart,Economy Plus,9/20/2011,9/23/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2202582,Noah Hart,Economy Plus,9/20/2011,9/23/2011,Quantity,2
AZ-2011-2202582,Noah Hart,Economy Plus,9/20/2011,9/23/2011,Sales,152
AZ-2011-2201547,Lola Hughes,Economy,7/13/2011,7/18/2011,% of Total ProfitMargin along Table (Down),0.403676203
AZ-2011-2201547,Lola Hughes,Economy,7/13/2011,7/18/2011,Profit,14
AZ-2011-2201547,Lola Hughes,Economy,7/13/2011,7/18/2011,% of Total Discount along Table (Down),0
AZ-2011-2201547,Lola Hughes,Economy,7/13/2011,7/18/2011,Quantity,11
AZ-2011-2201547,Lola Hughes,Economy,7/13/2011,7/18/2011,Sales,288
AZ-2011-2189408,Edward Hodges,Economy Plus,5/15/2011,5/19/2011,% of Total ProfitMargin along Table (Down),3.124774852
AZ-2011-2189408,Edward Hodges,Economy Plus,5/15/2011,5/19/2011,Profit,73
AZ-2011-2189408,Edward Hodges,Economy Plus,5/15/2011,5/19/2011,% of Total Discount along Table (Down),0.000174490
AZ-2011-2189408,Edward Hodges,Economy Plus,5/15/2011,5/19/2011,Quantity,3
AZ-2011-2189408,Edward Hodges,Economy Plus,5/15/2011,5/19/2011,Sales,194
AZ-2011-2179552,Pamela Searles,Economy,6/6/2011,6/10/2011,% of Total ProfitMargin along Table (Down),2.118685124
AZ-2011-2179552,Pamela Searles,Economy,6/6/2011,6/10/2011,Profit,323
AZ-2011-2179552,Pamela Searles,Economy,6/6/2011,6/10/2011,% of Total Discount along Table (Down),0.000116326
AZ-2011-2179552,Pamela Searles,Economy,6/6/2011,6/10/2011,Quantity,3
AZ-2011-2179552,Pamela Searles,Economy,6/6/2011,6/10/2011,Sales,1266
AZ-2011-2169445,Aaron Bootman,Priority,3/21/2011,3/24/2011,% of Total ProfitMargin along Table (Down),2.235745126
AZ-2011-2169445,Aaron Bootman,Priority,3/21/2011,3/24/2011,Profit,63
AZ-2011-2169445,Aaron Bootman,Priority,3/21/2011,3/24/2011,% of Total Discount along Table (Down),0.000465306
AZ-2011-2169445,Aaron Bootman,Priority,3/21/2011,3/24/2011,Quantity,12
AZ-2011-2169445,Aaron Bootman,Priority,3/21/2011,3/24/2011,Sales,234
AZ-2011-2148580,Demi Power,Economy Plus,8/3/2011,8/6/2011,% of Total ProfitMargin along Table (Down),3.193921609
AZ-2011-2148580,Demi Power,Economy Plus,8/3/2011,8/6/2011,Profit,25
AZ-2011-2148580,Demi Power,Economy Plus,8/3/2011,8/6/2011,% of Total Discount along Table (Down),0
AZ-2011-2148580,Demi Power,Economy Plus,8/3/2011,8/6/2011,Quantity,1
AZ-2011-2148580,Demi Power,Economy Plus,8/3/2011,8/6/2011,Sales,65
AZ-2011-2143841,Joseph Locke,Economy,6/8/2011,6/12/2011,% of Total ProfitMargin along Table (Down),0.398945123
AZ-2011-2143841,Joseph Locke,Economy,6/8/2011,6/12/2011,Profit,65
AZ-2011-2143841,Joseph Locke,Economy,6/8/2011,6/12/2011,% of Total Discount along Table (Down),0.000697958
AZ-2011-2143841,Joseph Locke,Economy,6/8/2011,6/12/2011,Quantity,17
AZ-2011-2143841,Joseph Locke,Economy,6/8/2011,6/12/2011,Sales,1353
AZ-2011-2141552,Craig Rayner,Priority,10/31/2011,11/2/2011,% of Total ProfitMargin along Table (Down),0.303812055
AZ-2011-2141552,Craig Rayner,Priority,10/31/2011,11/2/2011,Profit,3
AZ-2011-2141552,Craig Rayner,Priority,10/31/2011,11/2/2011,% of Total Discount along Table (Down),0
AZ-2011-2141552,Craig Rayner,Priority,10/31/2011,11/2/2011,Quantity,3
AZ-2011-2141552,Craig Rayner,Priority,10/31/2011,11/2/2011,Sales,82
AZ-2011-2118516,Madeline Crooks,Economy,6/7/2011,6/11/2011,% of Total ProfitMargin along Table (Down),3.022375289
AZ-2011-2118516,Madeline Crooks,Economy,6/7/2011,6/11/2011,Profit,103
AZ-2011-2118516,Madeline Crooks,Economy,6/7/2011,6/11/2011,% of Total Discount along Table (Down),0
AZ-2011-2118516,Madeline Crooks,Economy,6/7/2011,6/11/2011,Quantity,8
AZ-2011-2118516,Madeline Crooks,Economy,6/7/2011,6/11/2011,Sales,283
AZ-2011-211681,Madison Rowley,Economy,11/4/2011,11/9/2011,% of Total ProfitMargin along Table (Down),2.588219337
AZ-2011-211681,Madison Rowley,Economy,11/4/2011,11/9/2011,Profit,331
AZ-2011-211681,Madison Rowley,Economy,11/4/2011,11/9/2011,% of Total Discount along Table (Down),0
AZ-2011-211681,Madison Rowley,Economy,11/4/2011,11/9/2011,Quantity,8
AZ-2011-211681,Madison Rowley,Economy,11/4/2011,11/9/2011,Sales,1062
AZ-2011-2112563,Francesca Bowen,Economy,5/10/2011,5/15/2011,% of Total ProfitMargin along Table (Down),2.542100872
AZ-2011-2112563,Francesca Bowen,Economy,5/10/2011,5/15/2011,Profit,105
AZ-2011-2112563,Francesca Bowen,Economy,5/10/2011,5/15/2011,% of Total Discount along Table (Down),0.000348979
AZ-2011-2112563,Francesca Bowen,Economy,5/10/2011,5/15/2011,Quantity,7
AZ-2011-2112563,Francesca Bowen,Economy,5/10/2011,5/15/2011,Sales,343
AZ-2011-2099050,Evie Morton,Priority,12/30/2011,1/2/2012,% of Total ProfitMargin along Table (Down),3.650020971
AZ-2011-2099050,Evie Morton,Priority,12/30/2011,1/2/2012,Profit,229
AZ-2011-2099050,Evie Morton,Priority,12/30/2011,1/2/2012,% of Total Discount along Table (Down),0
AZ-2011-2099050,Evie Morton,Priority,12/30/2011,1/2/2012,Quantity,11
AZ-2011-2099050,Evie Morton,Priority,12/30/2011,1/2/2012,Sales,521
